"Population"	"Species"	"Date"	"Month"	"Quadrat"	"Cauloid_size"	"Leaf_size"	"Fertility"	"Stage"	"Subpopulation"	"Year"	"uniq_id"
"656"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"10"	5	12	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"657"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"11"	9	14	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"658"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"11"	5	7	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"659"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"11"	4	9	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"660"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"11"	3	10	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"661"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"11"	2	6	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"662"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"12"	7	10	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"663"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"12"	6	9	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"664"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"12"	6	6	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"665"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"12"	7	10	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"666"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"12"	5	12	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"667"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"12"	9	12	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"668"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"13"	9	11	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"669"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"13"	4	7	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"670"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"13"	3	5	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"671"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"13"	8	10	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"672"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"13"	4	11	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"673"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"13"	7	12	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"674"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"14"	4	6	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"675"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"14"	7	11	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"676"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"14"	5	6	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"677"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"14"	6.5	7	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"678"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"15"	6	8	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"679"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"15"	7	11	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"680"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"15"	4	4	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"681"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"15"	5	6	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"682"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"15"	7	7	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"683"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"15"	10	11	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"684"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"15"	7	7	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"685"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"16"	5	11	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"686"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"16"	8	14	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"687"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"16"	7	18	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"688"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"16"	7	16	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"689"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"16"	8	14	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"690"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"16"	7	10	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"691"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"17"	3	8	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"692"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"17"	8	13	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"693"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"17"	5	11	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"694"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"17"	6	11	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"695"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"18"	8	14	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"696"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"18"	9	13	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"697"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"18"	4	12	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"698"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"18"	5	10	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"699"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"19"	10	22	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"700"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"19"	3	11	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"701"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"19"	3	9	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"702"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"19"	7	22	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"703"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"19"	5	18	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"704"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"20"	6	23	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"705"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"20"	18	23	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"706"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"20"	10	19	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"707"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"20"	8	8	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"708"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"20"	15	21	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"709"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"20"	10	16	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"710"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"21"	10	19	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"711"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"21"	5	18	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"712"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"21"	6	18	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"713"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"21"	5	9	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"714"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"21"	6	19	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"715"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"21"	6	10	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"716"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"22"	6	10	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"717"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"22"	5	9	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"718"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"22"	4	11	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"719"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"22"	6	11	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"720"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"22"	4	9	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"721"	"Port de la Selva"	"Ericaria mediterranea"	2020-06-25	"June"	"22"	8	15	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"722"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"1"	2	31	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"723"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"1"	5	37	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"724"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"1"	1.5	34	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"725"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"1"	4.5	32	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"726"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"1"	7	37	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"727"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"2"	3	23	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"728"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"2"	0.5	20	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"729"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"2"	4	31	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"730"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"2"	5	34	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"731"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"2"	8	28	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"732"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"3"	6	44	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"733"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"3"	4	57	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"734"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"3"	8	45	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"735"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"4"	4	24	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"736"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"4"	3.5	8	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"737"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"4"	7	23	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"738"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"4"	6	25	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"739"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"5"	6	40	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"740"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"5"	7	50	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"741"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"5"	4	40	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"742"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"5"	5	41	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"743"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"6"	5	28	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"744"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"6"	4	24	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"745"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"6"	2	25	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"746"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"6"	3	33	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"747"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"6"	6	37	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"748"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"7"	2	16	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"749"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"7"	5	22	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"750"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"7"	4	25	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"751"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"7"	1	14	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"752"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"8"	5	28	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"753"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"8"	5	39	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"754"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"8"	4	39	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"755"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"8"	4	36	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"756"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"9"	3	41	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"757"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"9"	4.5	39	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"758"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"10"	1	32	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"759"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"10"	3.5	35	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"760"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"10"	8	25	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"761"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"10"	4	31	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"762"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"10"	5	37	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"763"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"11"	7	49	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"764"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"11"	2	29	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"765"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"11"	8	40	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"766"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"11"	7	47	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"767"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"12"	0.5	20	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"768"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"12"	1	22	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"769"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"12"	5	38	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"770"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"12"	7	19	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"771"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"13"	5	48	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"772"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"13"	8	48	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"773"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"13"	5	50	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"774"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"13"	4	44	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"775"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"14"	10	39	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"776"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"14"	4	45	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"777"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"14"	6	51	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"778"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"15"	1	29	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"779"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"15"	5	50	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"780"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"15"	2	46	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"781"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"15"	1	49	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"782"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"15"	3	42	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"783"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"16"	2	34	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"784"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"16"	1	38	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"785"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"16"	4	38	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"786"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"16"	2	43	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"787"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"17"	8	49	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"788"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"17"	6	45	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"789"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"17"	1	39	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"790"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"17"	7	34	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"791"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"18"	4	25	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"792"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"18"	7	4	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"793"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"18"	2	36	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"794"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"18"	4	44	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"795"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"18"	2	43	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"796"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"18"	2	36	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"797"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"19"	2	27	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"798"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"19"	3	31	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"799"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"19"	6	36	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"800"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"19"	4	41	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"801"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"20"	7	38	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"802"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"20"	3	28	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"803"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"20"	2	40	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"804"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"20"	7.5	44	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"805"	"Cala Estreta"	"Ericaria mediterranea"	2020-06-29	"June"	"20"	7	42	0	"Adult"	"CE"	2020	"CE_med_Jun_20"
"806"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"1"	2	34	2	"Adult"	"CE"	2020	"CE_med_Jul_20"
"807"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"1"	1	35	3	"Adult"	"CE"	2020	"CE_med_Jul_20"
"808"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"1"	2	36	1	"Adult"	"CE"	2020	"CE_med_Jul_20"
"809"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"1"	1	31	4	"Adult"	"CE"	2020	"CE_med_Jul_20"
"810"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"1"	2	17	4	"Adult"	"CE"	2020	"CE_med_Jul_20"
"811"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"1"	1	16	0	"Adult"	"CE"	2020	"CE_med_Jul_20"
"812"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"1"	2	35	4	"Adult"	"CE"	2020	"CE_med_Jul_20"
"813"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"1"	4	41	3	"Adult"	"CE"	2020	"CE_med_Jul_20"
"814"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"1"	2	28	2	"Adult"	"CE"	2020	"CE_med_Jul_20"
"815"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"1"	2	21	0	"Adult"	"CE"	2020	"CE_med_Jul_20"
"816"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"1"	2	36	3	"Adult"	"CE"	2020	"CE_med_Jul_20"
"817"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"2"	1	40	3	"Adult"	"CE"	2020	"CE_med_Jul_20"
"818"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"2"	7	24	2	"Adult"	"CE"	2020	"CE_med_Jul_20"
"819"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"2"	9	31	3	"Adult"	"CE"	2020	"CE_med_Jul_20"
"820"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"2"	1	28	1	"Adult"	"CE"	2020	"CE_med_Jul_20"
"821"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"2"	2	9	0	"Adult"	"CE"	2020	"CE_med_Jul_20"
"822"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"2"	2	35	3	"Adult"	"CE"	2020	"CE_med_Jul_20"
"823"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"2"	4	46	4	"Adult"	"CE"	2020	"CE_med_Jul_20"
"824"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"2"	5	43	4	"Adult"	"CE"	2020	"CE_med_Jul_20"
"825"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"3"	1	17	4	"Adult"	"CE"	2020	"CE_med_Jul_20"
"826"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"3"	1	19	4	"Adult"	"CE"	2020	"CE_med_Jul_20"
"827"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"3"	2	10	2	"Adult"	"CE"	2020	"CE_med_Jul_20"
"828"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"3"	1	4	0	"Adult"	"CE"	2020	"CE_med_Jul_20"
"829"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"3"	3	15	3	"Adult"	"CE"	2020	"CE_med_Jul_20"
"830"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"3"	7	34	4	"Adult"	"CE"	2020	"CE_med_Jul_20"
"831"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"3"	3	29	4	"Adult"	"CE"	2020	"CE_med_Jul_20"
"832"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"4"	2	18	3	"Adult"	"CE"	2020	"CE_med_Jul_20"
"833"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"4"	1	12	1	"Adult"	"CE"	2020	"CE_med_Jul_20"
"834"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"4"	3	27	4	"Adult"	"CE"	2020	"CE_med_Jul_20"
"835"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"4"	1	15	0	"Adult"	"CE"	2020	"CE_med_Jul_20"
"836"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"4"	3	36	3	"Adult"	"CE"	2020	"CE_med_Jul_20"
"837"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"4"	4	14	1	"Adult"	"CE"	2020	"CE_med_Jul_20"
"838"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"4"	4	34	3	"Adult"	"CE"	2020	"CE_med_Jul_20"
"839"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"4"	9	14	4	"Adult"	"CE"	2020	"CE_med_Jul_20"
"840"	"Cala Estreta"	"Ericaria mediterranea"	2020-07-30	"July"	"4"	3	28	4	"Adult"	"CE"	2020	"CE_med_Jul_20"
